GeneID,Base mean,log2(FC),StdErr,Wald-Stats,PVal,AdjP,% WT
Gm26825,8369.084915,7.639649971,0.220769603,34.6046279,2.15E-262,4.33E-258,
RP23-392C8.4,4049.798558,9.08824154,0.272313617,33.37417212,3.25E-244,3.27E-240,
AC092404.2,1629.602562,8.586116478,0.3134029,27.3964168,3.03E-165,2.03E-161,
Napb,715.3170467,-5.171168652,0.230232842,-22.4606038,1.01E-111,5.07E-108,
Ppp1r9b,1820.585771,-3.807596207,0.173533437,-21.94157092,1.04E-106,4.20E-103,
Sqstm1,1480.569842,-4.53793551,0.228419765,-19.86664993,7.91E-88,2.65E-84,
Txndc5,926.690439,-3.703624941,0.190074855,-19.48508626,1.47E-84,4.23E-81,
Rps7,7560.609544,-3.614649163,0.20520453,-17.61486047,1.89E-69,4.77E-66,
Gm10600,268.9993581,6.722731282,0.391499124,17.17176582,4.32E-66,9.67E-63,
Ppm1g,922.6998655,-4.055856245,0.249185973,-16.27642277,1.45E-59,2.92E-56,
RP24-80P9.3,1119.236808,-7.189738173,0.445330597,-16.14472085,1.24E-58,2.26E-55,
Gm26718,241.1309734,-6.718282277,0.422266966,-15.91003516,5.40E-57,9.06E-54,
Tmcc2,955.3862474,-3.554456411,0.224079006,-15.8625142,1.15E-56,1.78E-53,
Uhmk1,1958.574268,-3.218204593,0.205151393,-15.68697416,1.86E-55,2.67E-52,
Dgkk,151.3477025,-6.32508124,0.42379552,-14.92484214,2.27E-50,3.05E-47,
Mup1,199.1178747,-5.680023987,0.384585978,-14.76919156,2.31E-49,2.91E-46,
RP23-49L8.5,139.8538736,-5.937815216,0.4059715,-14.62618735,1.91E-48,2.26E-45,
Syp,180.4202449,4.940456704,0.340443783,14.51181355,1.02E-47,1.14E-44,
Rfx4,120.0352045,-4.387674426,0.304434372,-14.41254611,4.32E-47,4.57E-44,
RP23-220D12.12,70.73421707,5.728779722,0.404051119,14.1783538,1.25E-45,1.26E-42,
Pink1,1050.548777,-3.661131333,0.259550889,-14.10563975,3.51E-45,3.36E-42,
Dpysl5,6608.958007,1.767267697,0.127165107,13.89742625,6.57E-44,6.01E-41,
Dnajc5,414.8510188,2.979131749,0.217258101,13.71240815,8.56E-43,7.49E-40,
Grb10,699.6703352,-2.314200765,0.170726978,-13.55497999,7.40E-42,6.21E-39,
RP23-422H14.1,148.4949413,-4.903031022,0.375832997,-13.0457705,6.72E-39,5.41E-36,
Pitpnm2,4624.262222,1.989451805,0.15326321,12.98062206,1.58E-38,1.22E-35,
Ankrd13a,585.107872,-2.297542143,0.179297511,-12.81413292,1.37E-37,1.02E-34,
Rn7sk,272.0986545,-2.739907281,0.215724204,-12.70097296,5.84E-37,4.20E-34,
RP23-152O2.3,130.6444714,-4.160236727,0.332793124,-12.50096962,7.37E-36,5.12E-33,
Sgsm2,532.5393194,2.229862614,0.178606003,12.4848134,9.04E-36,6.06E-33,
Gstm6,222.2421736,-2.790305872,0.224864782,-12.40881672,2.34E-35,1.47E-32,
Pitpnm1,892.653297,-1.803285799,0.145323079,-12.40880537,2.34E-35,1.47E-32,
RP24-230J14.3,87.29980099,-5.517256209,0.445911881,-12.37297421,3.66E-35,2.23E-32,
Cdv3,717.5854823,-3.46632199,0.281555348,-12.31133423,7.87E-35,4.66E-32,
Gp1bb,786.8238137,-2.268785574,0.184519175,-12.29566287,9.56E-35,5.50E-32,
RP23-81C12.1,6696.547192,-2.900257929,0.237345617,-12.21955547,2.44E-34,1.37E-31,
Gdf1,561.436743,-2.337909404,0.192918959,-12.11860887,8.42E-34,4.58E-31,
RP23-388P16.8,305.8158521,3.183470524,0.263417512,12.08526533,1.26E-33,6.70E-31,
RP24-289M23.1,73.21669561,-5.377343803,0.447122274,-12.02656211,2.58E-33,1.33E-30,
Abhd12,795.3202207,-2.871336073,0.241740307,-11.87777129,1.54E-32,7.58E-30,
Shisa8,216.2113945,-2.730005877,0.229839237,-11.87789304,1.54E-32,7.58E-30,
Stk11,1246.65692,-1.9730964,0.166441547,-11.85459061,2.04E-32,9.77E-30,
Itgbl1,77.32319105,-5.325737389,0.451876873,-11.78581535,4.62E-32,2.16E-29,
Rec8,73.56452219,-4.733249098,0.402589275,-11.75701737,6.50E-32,2.97E-29,
AC123679.2,105.3108597,4.073153948,0.348557024,11.68576062,1.51E-31,6.74E-29,
RP24-247B20.1,502.0867124,1.825895708,0.156515664,11.66589761,1.90E-31,8.33E-29,
Vash1,1288.238224,2.450854974,0.210201751,11.65953641,2.05E-31,8.79E-29,
Entpd4,2445.308463,1.524866055,0.130916458,11.64762686,2.36E-31,9.90E-29,
Plxnb2,2715.975334,-1.327855361,0.114253232,-11.62203764,3.18E-31,1.31E-28,
C1qtnf4,2022.420359,-1.570456046,0.135971422,-11.5498979,7.39E-31,2.98E-28,
Slbp,180.3324605,-3.062623064,0.266179693,-11.50584792,1.23E-30,4.87E-28,
RP23-344H4.8,69.64932738,-4.455472634,0.389616373,-11.43553747,2.78E-30,1.08E-27,
RP24-346O11.2,298.7815367,-2.86496002,0.251452503,-11.39364287,4.50E-30,1.71E-27,
Zbtb14,214.4907537,2.657978769,0.234131328,11.35251224,7.21E-30,2.69E-27,
Gm26809,1087.320969,2.517653115,0.22195361,11.3431501,8.02E-30,2.94E-27,
Zdhhc9,565.3566121,-3.411241097,0.301095852,-11.32941909,9.38E-30,3.37E-27,
Brd2,1425.113081,1.65603274,0.146395989,11.31200898,1.14E-29,4.04E-27,
RP24-555M20.2,64.44489378,-5.137684025,0.454918878,-11.29362678,1.41E-29,4.90E-27,
Jph4,296.3155919,2.931840579,0.260134707,11.27047065,1.84E-29,6.27E-27,
Dalrd3,985.5059435,-2.16035865,0.191840771,-11.26120707,2.04E-29,6.84E-27,
Etv5,366.0453762,-3.556745509,0.324678227,-10.95467825,6.31E-28,2.08E-25,
RP23-168E14.4,209.8257649,-3.686202053,0.336883928,-10.94205376,7.25E-28,2.36E-25,
Adipor2,183.2526932,2.93304539,0.270090457,10.85949284,1.80E-27,5.74E-25,
Ube3b,1166.095252,-1.733746973,0.159704383,-10.85597615,1.87E-27,5.88E-25,
Large,711.1906813,1.787955539,0.166126115,10.76263979,5.17E-27,1.60E-24,
Ranbp3l,407.6903785,2.718964334,0.253056296,10.74450381,6.29E-27,1.92E-24,
Odc1,1873.756494,-1.264498489,0.1177761,-10.73646091,6.86E-27,2.06E-24,
Ldhb,614.7202651,-3.238869349,0.303168993,-10.68337932,1.22E-26,3.61E-24,
Fscn1,1681.092889,-2.714454228,0.257392789,-10.54596065,5.30E-26,1.55E-23,
Ahcyl1,1194.140392,-1.613061568,0.15643887,-10.31113026,6.28E-25,1.81E-22,
Gaa,2903.416405,1.826534942,0.177283665,10.30289477,6.84E-25,1.94E-22,
Dcaf8,1031.004854,1.895306606,0.184888964,10.25105318,1.17E-24,3.27E-22,
Rrbp1,2346.415968,-1.382361678,0.135324737,-10.21514403,1.70E-24,4.68E-22,
Chpf,1681.817858,-1.411869492,0.138315448,-10.20760524,1.83E-24,4.92E-22,
Npas3,333.9683701,-2.761361484,0.270486335,-10.20887613,1.81E-24,4.92E-22,
Ptp4a2,730.2327508,-2.505230094,0.247494542,-10.12236502,4.40E-24,1.16E-21,
RP24-424K5.5,241.3593157,-2.552508888,0.252322251,-10.11606736,4.69E-24,1.23E-21,
Pcolce,297.2545646,-2.261399723,0.22400803,-10.0951726,5.80E-24,1.50E-21,
Amd2,99.26245731,3.945526498,0.391385539,10.08092048,6.71E-24,1.71E-21,
Jup,222.5301027,-2.153306969,0.213795041,-10.07182843,7.36E-24,1.85E-21,
Amn,210.0083894,-2.829477257,0.281053305,-10.06740431,7.70E-24,1.91E-21,
Pnoc,244.1673287,-2.319950359,0.232761051,-9.967090048,2.12E-23,5.21E-21,
Calu,260.282091,-3.373275524,0.339495238,-9.93614975,2.90E-23,7.03E-21,
Ndufv1,1086.317202,-2.083252708,0.210711395,-9.886758665,4.75E-23,1.14E-20,
RP24-230P10.6,57.64455543,-4.676315511,0.473168702,-9.882977241,4.93E-23,1.17E-20,
Nynrin,777.4676967,2.036025523,0.206471468,9.86105024,6.14E-23,1.44E-20,
Ergic3,1776.098174,-1.535128332,0.156050765,-9.837364962,7.77E-23,1.80E-20,
Dtx1,504.4644411,-2.298547994,0.234217358,-9.813738895,9.83E-23,2.25E-20,
Gm26527,210.2080683,-2.731841378,0.279599092,-9.770565996,1.51E-22,3.41E-20,
Gnao1,6842.430359,1.303707818,0.133715584,9.749856945,1.85E-22,4.13E-20,
Prrc2a,4197.982788,-1.440801336,0.148026881,-9.733376323,2.17E-22,4.81E-20,
Smox,919.0804857,-1.433555263,0.147515705,-9.717983998,2.53E-22,5.53E-20,
Itga3,1073.825925,-2.119421552,0.218306364,-9.708473522,2.77E-22,5.96E-20,
Kcnt1,1544.09435,1.553123044,0.159981333,9.708151655,2.78E-22,5.96E-20,
Gstm1,367.8532901,-2.382419381,0.245457319,-9.706043357,2.84E-22,6.02E-20,
Zfp68,472.8890558,-1.911547166,0.19699533,-9.703515153,2.91E-22,6.11E-20,
Ppfia3,1837.855902,-1.899846536,0.196434495,-9.671654364,3.98E-22,8.26E-20,
Mup7,208.7101044,-2.675462247,0.276704346,-9.669028632,4.08E-22,8.39E-20,
Sptbn1,8382.675389,-1.754564961,0.181552139,-9.664248339,4.28E-22,8.70E-20,
Man1c1,177.368869,-3.29217495,0.341186654,-9.649190294,4.95E-22,9.98E-20,
Cpxm1,1293.734559,-1.227032933,0.127740211,-9.6056905,7.56E-22,1.51E-19,
Cluh,109.4322454,3.283380464,0.342024495,9.599840104,8.01E-22,1.58E-19,
Txnip,3959.963769,-1.720436656,0.179460387,-9.586720988,9.09E-22,1.78E-19,
Vgll4,552.3795431,1.530273874,0.160043601,9.561606086,1.16E-21,2.24E-19,
RP23-349I9.6,906.4386957,1.414609022,0.14820169,9.545161204,1.36E-21,2.61E-19,
RP23-354L15.1,70.41203644,-4.04034608,0.423872956,-9.531974197,1.54E-21,2.93E-19,
Ndst1,1896.921308,1.762164146,0.18489108,9.530822956,1.56E-21,2.94E-19,
Camk2n1,2068.805252,-1.214728285,0.127518141,-9.525925324,1.64E-21,3.05E-19,
Xkr7,180.3674134,2.264614866,0.23811203,9.510711681,1.89E-21,3.50E-19,
Akt2,935.7026409,1.726405223,0.182105689,9.480237733,2.54E-21,4.64E-19,
Per1,672.8229376,-2.075276779,0.220214711,-9.423878967,4.35E-21,7.89E-19,
Dgkd,691.460529,-1.611848731,0.171344601,-9.407058781,5.10E-21,9.17E-19,
RP23-388P16.2,47.73444391,4.300521376,0.458045626,9.388849355,6.07E-21,1.08E-18,
Polr3h,1478.625364,-2.445787353,0.262224226,-9.327083893,1.09E-20,1.92E-18,
RP23-33N12.2,109.3704373,-3.487488362,0.37408698,-9.322667041,1.13E-20,1.99E-18,
Mfge8,1824.401496,-1.09372541,0.117660474,-9.295606031,1.46E-20,2.54E-18,
Sharpin,610.1416165,-1.450566012,0.1560972,-9.292710001,1.50E-20,2.59E-18,
Sez6l2,5115.654401,-1.288992782,0.138909046,-9.279401322,1.70E-20,2.91E-18,
Podxl2,5324.318634,-1.205376494,0.130074155,-9.266840886,1.92E-20,3.24E-18,
Taok3,463.8453942,2.02752339,0.218968331,9.259436654,2.06E-20,3.45E-18,
Lamp5,381.0025053,-2.881849432,0.313243028,-9.200043347,3.58E-20,5.95E-18,
Gucy2c,42.98148232,4.309367206,0.469293318,9.182673276,4.21E-20,6.94E-18,
Caly,1730.753312,-1.320987816,0.144484671,-9.142754113,6.09E-20,9.97E-18,
Eln,3914.535771,-1.500370126,0.164268567,-9.133641031,6.62E-20,1.08E-17,
Sel1l,451.7430817,-2.766538091,0.303007164,-9.130272865,6.83E-20,1.10E-17,
Lig1,232.3553595,-2.214757229,0.242838712,-9.120280752,7.49E-20,1.20E-17,
Kcnab2,15192.68112,1.08013807,0.118518184,9.113690659,7.96E-20,1.26E-17,
RP23-83G6.1,809.8746963,-1.761469878,0.193348513,-9.110335781,8.21E-20,1.29E-17,
Ckmt1,599.4279356,-2.123710636,0.23352925,-9.093981304,9.55E-20,1.49E-17,
Srcap,878.9655059,1.269651389,0.139877491,9.076881376,1.12E-19,1.73E-17,
Cldn5,942.0332852,-1.442747818,0.159276682,-9.058123267,1.33E-19,2.04E-17,
Wdr75,247.5583328,-2.136891831,0.236264818,-9.044477518,1.50E-19,2.29E-17,
Pcdhgc4,7727.968514,-1.214806029,0.134422267,-9.037238039,1.61E-19,2.43E-17,
Pabpc1,213.1428317,-2.120267001,0.235059499,-9.020128999,1.88E-19,2.82E-17,
RP23-4F16.12,53.52504196,4.293813363,0.476460451,9.01189879,2.03E-19,3.02E-17,
RP23-89A16.3,291.7808755,-2.793275425,0.310074239,-9.008408554,2.09E-19,3.10E-17,
RP23-8I8.4,207.0855412,-2.159154032,0.240316423,-8.984629539,2.60E-19,3.82E-17,
Mgat4b,907.6213969,-2.085254422,0.233010928,-8.949170071,3.58E-19,5.23E-17,
Dgkh,8924.967805,0.999634787,0.11243789,8.890550952,6.08E-19,8.81E-17,
Ly6e,1797.364949,-1.148914764,0.129399769,-8.878800716,6.76E-19,9.72E-17,
Tsc2,2960.6903,-1.274674394,0.143829071,-8.862425275,7.83E-19,1.12E-16,
Adcy9,230.6628479,1.945180519,0.219644292,8.856048581,8.29E-19,1.18E-16,
Adam11,10867.10047,1.051486958,0.118900418,8.84342526,9.28E-19,1.31E-16,
Hoxa10,422.7347293,1.814389068,0.205389155,8.833908799,1.01E-18,1.41E-16,
Cdc7,107.6679143,3.293823732,0.373191794,8.826088306,1.08E-18,1.51E-16,
Cspg5,2300.264285,-1.249180151,0.14166935,-8.817575206,1.17E-18,1.61E-16,
Slc25a18,252.0816378,-2.443833215,0.277465737,-8.80769366,1.28E-18,1.75E-16,
Prkcb,1039.981099,-1.124088703,0.12839611,-8.754850164,2.04E-18,2.78E-16,
RP23-349I9.7,321.9523489,-2.242526451,0.25690006,-8.729178385,2.57E-18,3.47E-16,
RP23-430C21.4,54.93464763,-4.255198289,0.48764766,-8.725968844,2.64E-18,3.54E-16,
Bcl2l1,503.6011226,1.485501666,0.170318854,8.721886225,2.74E-18,3.65E-16,
Adi1,42.10185148,4.026683306,0.461747765,8.720525816,2.77E-18,3.67E-16,
Ckb,13815.15572,-1.001058418,0.115319653,-8.680726965,3.93E-18,5.16E-16,
Podn,117.7378912,2.557304132,0.294607108,8.680388436,3.94E-18,5.16E-16,
Parp6,633.6746552,-2.119551868,0.244371169,-8.673493994,4.19E-18,5.44E-16,
Mrgprx1,2151.230297,1.410458345,0.162653564,8.671548946,4.26E-18,5.50E-16,
Cmip,2266.171457,1.536799729,0.177267416,8.66938641,4.34E-18,5.57E-16,
Mknk2,1602.635841,1.604001259,0.18518756,8.66149571,4.66E-18,5.93E-16,
Hmbox1,424.3639589,2.515518656,0.291758003,8.621935397,6.58E-18,8.34E-16,
Ptpn1,1704.19523,1.077273028,0.126064741,8.54539515,1.28E-17,1.61E-15,
RP23-472G22.1,39.8635515,3.997138684,0.468456838,8.532565562,1.43E-17,1.79E-15,
Lamc1,4441.726904,-1.228991512,0.144136413,-8.526585939,1.51E-17,1.87E-15,
Adamts15,1079.475288,1.204509634,0.141352107,8.521341882,1.58E-17,1.95E-15,
Pcdhga11,483.0035903,1.62473935,0.190751689,8.517562051,1.63E-17,2.00E-15,
App,7263.564652,-1.631860401,0.191888326,-8.50421928,1.83E-17,2.23E-15,
Ptprn2,1323.984269,1.379198108,0.162390921,8.493073993,2.01E-17,2.44E-15,
Ndufs2,1267.578606,-2.128631682,0.25072546,-8.489890432,2.07E-17,2.49E-15,
Nup214,767.5655518,-1.529144803,0.18021613,-8.485060709,2.16E-17,2.58E-15,
Vwf,999.4464192,-1.470956811,0.173625582,-8.472005073,2.41E-17,2.87E-15,
Mcam,3228.62163,1.201750448,0.141897909,8.469120223,2.47E-17,2.93E-15,
Elmo2,979.9188659,-1.969703542,0.232663574,-8.465887081,2.54E-17,2.99E-15,
Coro1c,431.2861914,-2.384349716,0.281682786,-8.464662502,2.57E-17,3.01E-15,
Hmgxb3,780.2876393,1.127766646,0.133442319,8.451341779,2.88E-17,3.35E-15,
Rpl28,4964.693065,-1.105083401,0.130791807,-8.449179078,2.93E-17,3.39E-15,
Plekha2,38.99137618,4.03979431,0.479576177,8.423675956,3.65E-17,4.20E-15,
Rgl2,256.1219507,1.76879199,0.210020936,8.421979368,3.70E-17,4.24E-15,
Dynlt1b,7089.70964,-1.142829905,0.135915775,-8.408368373,4.16E-17,4.73E-15,
Arsi,250.5608391,1.805120153,0.214940414,8.398235209,4.53E-17,5.13E-15,
AC104325.1,226.5497427,-2.953741815,0.35248469,-8.37977337,5.30E-17,5.97E-15,
Sparc,28561.52058,-1.206168089,0.1444866,-8.347958115,6.95E-17,7.77E-15,
Ppp2r1a,2208.114553,-1.972602255,0.236386374,-8.344822172,7.13E-17,7.93E-15,
Hepacam,419.245911,-1.874546147,0.225319782,-8.319492097,8.83E-17,9.77E-15,
Ociad1,1670.724668,-1.488478636,0.179301036,-8.301561815,1.03E-16,1.13E-14,
RP24-458F14.4,86.6823484,3.331285052,0.40287357,8.268810123,1.35E-16,1.48E-14,
Gabarap,814.2849757,-2.094450903,0.253463143,-8.263335161,1.42E-16,1.54E-14,
Nop56,1469.148264,-1.258367585,0.152445265,-8.254553443,1.52E-16,1.65E-14,
Mmp25,1006.239569,1.486650489,0.18023098,8.248584607,1.60E-16,1.73E-14,
Eif2b5,649.2656219,-1.995529656,0.241945025,-8.24786399,1.61E-16,1.73E-14,
RP23-45K23.3,285.8058497,-1.671886056,0.202754393,-8.245868464,1.64E-16,1.75E-14,
Igfbp7,3797.063487,-0.950694333,0.115813334,-8.208850398,2.23E-16,2.37E-14,
Lama4,5045.198105,-1.069621793,0.131071784,-8.160580113,3.33E-16,3.52E-14,
Mdh2,1506.282654,-2.301463385,0.284215598,-8.097597039,5.61E-16,5.88E-14,
RP24-427A22.3,95.45767655,2.408325807,0.297678664,8.090354135,5.95E-16,6.21E-14,
Fam19a3,481.2868454,2.057775198,0.25489968,8.072882639,6.87E-16,7.13E-14,
Rusc1,3569.313646,-1.070303604,0.132749623,-8.062573617,7.47E-16,7.71E-14,
H2afj,2533.335426,-1.080441949,0.13408688,-8.057775303,7.77E-16,7.97E-14,
Xpo6,2246.486275,-1.095793575,0.136000149,-8.057296893,7.80E-16,7.97E-14,
Stfa1,388.5873666,-2.721894089,0.337847425,-8.056577877,7.85E-16,7.98E-14,
Sec31a,1543.50643,-1.063049924,0.131999811,-8.053420059,8.05E-16,8.15E-14,
AC163442.1,223.7753792,-2.240563551,0.278792512,-8.036670474,9.23E-16,9.29E-14,
Nr1d1,802.6789439,-1.407847002,0.175210355,-8.035181516,9.34E-16,9.36E-14,
Zfyve27,1269.678434,1.304716478,0.162743499,8.017011337,1.08E-15,1.08E-13,
Sars,114.160554,2.837777295,0.354193609,8.011938168,1.13E-15,1.12E-13,
Cbln1,330.6323829,-1.384574063,0.172888007,-8.00850266,1.16E-15,1.14E-13,
Mroh1,766.0388453,-1.378265417,0.172094138,-8.0087877,1.16E-15,1.14E-13,
Ramp1,445.9423416,-1.494627637,0.186698852,-8.005553447,1.19E-15,1.16E-13,
Thsd4,747.0353745,1.762378025,0.220284847,8.000450561,1.24E-15,1.21E-13,
Tgfbr2,164.471947,2.658899136,0.332746568,7.990763513,1.34E-15,1.30E-13,
Hpcal1,5042.715777,-1.058619483,0.132617839,-7.98248177,1.43E-15,1.38E-13,
Tle2,773.0607345,-1.411758962,0.176931682,-7.979119102,1.47E-15,1.41E-13,
Gm21887,281.0072578,2.153659217,0.270272858,7.968462814,1.61E-15,1.53E-13,
Fam160a2,963.4046329,-1.044695522,0.131184212,-7.963576613,1.67E-15,1.59E-13,
Kcnf1,178.3190503,2.124039151,0.267165791,7.950266187,1.86E-15,1.76E-13,
Fbxl5,741.5348431,-1.099997545,0.138616818,-7.935527314,2.10E-15,1.97E-13,
Cttn,1664.249015,2.006319649,0.253084505,7.927469331,2.24E-15,2.09E-13,
Fam131c,365.3271191,-1.793474504,0.22624349,-7.927187211,2.24E-15,2.09E-13,
RP23-304I1.7,30.51306336,3.824487403,0.483147576,7.915774795,2.46E-15,2.28E-13,
Hoxa9,709.3837897,1.619751813,0.204900694,7.905057737,2.68E-15,2.47E-13,
Clip3,448.9812976,1.677416047,0.212511516,7.893294802,2.94E-15,2.71E-13,
Nek1,584.8968498,1.829388375,0.231964152,7.886513334,3.11E-15,2.84E-13,
Vsnl1,2069.295189,-0.920699273,0.116749216,-7.886128112,3.12E-15,2.84E-13,
